latitude,longitude,activity_intensity
40.02637806384172,-73.96180736484844,12
40.022841705595525,-73.985824645208,71
40.04467713086434,-73.95719590544655,54
40.001320639550386,-73.94534257464416,77
40.04312393877713,-73.95184249336597,94
40.04880067688752,-73.98185138845811,75
40.04328390348919,-73.9292958705995,44
40.0460240748019,-73.90444455815111,28
40.074125543679884,-73.92186948272114,99
40.0383111048217,-73.92433482611354,25
40.083642022125645,-73.919657440224,15
40.07514532978262,-73.90814671098865,79
40.05912645489308,-73.99013266950244,87
40.03422106921507,-73.99644118153192,83
40.07151342911875,-73.94115346252113,43
40.08586402791863,-73.94440409324395,98
40.068102284600016,-73.92940642212548,84
40.05493517561201,-73.99587497162493,86
40.02820416706878,-73.96826165317789,47
40.024644760809615,-73.97822687149713,55
40.08468936828296,-73.93595587794401,45
40.01121265179659,-73.90936461637905,20
40.09125269239058,-73.97060597664566,88
40.01655644315993,-73.95301886763237,7
40.00206247889575,-73.98274792883305,57
40.016507876547195,-73.9211041624259,4
40.09839165310452,-73.99218447631085,85
40.02949330846108,-73.93413334515769,23
40.00853361223211,-73.98832485448001,92
40.02711705022729,-73.98601304724843,90
40.07391531847945,-73.92325020947824,32
40.0254169493409,-73.91423534917084,50
40.04111512276155,-73.94531689856838,5
40.09163156846981,-73.94841768855683,93
40.04865882860892,-73.9298789709936,44
40.03097416828662,-73.94702949681738,33
40.01303488525741,-73.97495011745247,88
40.09958067392108,-73.90919012857825,84
40.083744495638776,-73.91849652178766,8
40.04066450994199,-73.96392182623507,85
40.068667616178935,-73.9707533884082,8
40.08068584319263,-73.9800512061447,25
40.057051557324485,-73.91876768197834,61
40.06995451991766,-73.94684900941003,1
40.07822610465331,-73.91684014473813,21
40.05004617210497,-73.97173340371725,31
40.06161491271471,-73.94389957714667,29
40.00182427353282,-73.9926580922274,91
40.026682926629675,-73.9106595859066,88
40.08991062665374,-73.98649181583711,1
40.040219321893126,-73.9362882855513,34
40.04133224065842,-73.91919801094863,30
40.055144049322266,-73.98747816454556,52
40.01163533596312,-73.93284015717164,35
40.01464355411228,-73.9504083395556,66
40.011183242929604,-73.91075223472004,57
40.009762907210394,-73.95851662903664,13
40.0338825778858,-73.99952655318138,96
40.09204802591143,-73.93520627118943,19
40.0538425816431,-73.94454451645788,53
40.058364149904136,-73.92731836616501,85
40.04191103644068,-73.91696635792785,28
40.00141966631611,-73.9427478470825,56
40.08218164124669,-73.95428411449687,30
40.07120759428623,-73.9320447618,29
40.00695705943816,-73.97427198137174,13
40.08810313450261,-73.98262928084893,94
40.05064195272657,-73.90323163751455,66
40.05830943593894,-73.93357530705218,66
40.08982625615552,-73.97251250808726,72
40.09987323662968,-73.97177790390538,17
40.053693345553995,-73.97426965716866,32
40.05561197333165,-73.93881728462388,93
40.08494011981696,-73.96412666754536,40
40.05277498219188,-73.96195064158731,49
40.084834467140254,-73.96856377694525,53
40.01876829026214,-73.96556136125665,12
40.072012296808005,-73.97266594984548,88
40.015764500360625,-73.9394191295689,85
40.06303396246428,-73.9907311044957,17
40.00863152996577,-73.90087944825454,17
40.001115781312265,-73.90138727389353,47
40.08923723537775,-73.91849245623862,93
40.00210870258376,-73.99420535630944,77
40.020522776354085,-73.90082588548243,20
40.08233019368007,-73.92441271860434,44
40.03305275802323,-73.99908850126111,92
40.09823029241565,-73.92352974089454,28
40.07585845854792,-73.91136698506712,55
40.018110172818,-73.95802798356364,87
40.034502799415066,-73.90947941409503,93
40.01336391611879,-73.90084812701369,69
40.01396468982777,-73.93441685801048,38
40.053715726943516,-73.98627805216722,5
40.04874784358071,-73.92953179893672,88
40.08985847505115,-73.9650803134305,15
40.02085240952757,-73.9379178501785,25
40.01329528665999,-73.93462182788097,75
40.01328572660458,-73.90954688773924,74
40.02444944407933,-73.97036576921889,62
40.093694521595964,-73.9496883729753,54
40.03016883500725,-73.96711137108527,18
40.07665734642133,-73.94147265431403,60
40.019209046720206,-73.91294678961837,73
40.01253492666774,-73.96019989703917,82
40.017348816018426,-73.91131487169926,48
40.0940803664964,-73.93759941443946,10
40.04806455215642,-73.96450240853477,35
40.021602789112585,-73.95872204226053,97
40.03260211848075,-73.95794464038697,45
40.02632463105377,-73.97877008806972,93
40.04179426051504,-73.97304361726927,98
40.021531598094406,-73.91877724600528,69
40.06906121480529,-73.92166808164191,49
40.05707062577337,-73.95829402384237,10
40.081569736750495,-73.91780042867042,45
40.06252721726915,-73.93546087608829,4
40.03459327893713,-73.96100395165475,91
40.00816555283373,-73.96692289651845,17
40.092758324617584,-73.96022739073165,62
40.00759796789974,-73.95597113554352,89
40.03954822193465,-73.9920630035409,83
40.05821718172163,-73.96202823398156,22
40.00011008286554,-73.9738056261746,69
40.013685917609095,-73.91404777694763,30
40.06871267074365,-73.98708664624944,13
40.012268780814246,-73.98486366323696,26
40.0327014390053,-73.90521918149624,62
40.05362710550405,-73.90928560867975,3
40.02697492356659,-73.9705459462044,87
40.035329687472476,-73.9813362089126,97
40.01756868157177,-73.9036530471389,1
40.005137434041316,-73.9309709726611,9
40.056514632938615,-73.92907097481219,98
40.0548061388021,-73.96160342767647,9
40.02558369828652,-73.9193386669657,36
40.020925764882165,-73.9146380974794,93
40.05859906358346,-73.97770881982628,97
40.06861663134451,-73.90071607645902,71
40.06709128350389,-73.96566328910137,18
40.0999406900483,-73.98140756707322,42
40.00710553586124,-73.91388549028308,96
40.0854142913645,-73.92097940908492,31
40.01984931215039,-73.93123577809229,35
40.05218881182233,-73.98676213789079,20
40.062158634564256,-73.96104354193848,57
40.076322502518444,-73.93712779438127,16
40.09499940186358,-73.93349213967105,52
40.00586152245918,-73.96559036735806,68
40.05805388610555,-73.9457967644054,68
40.070249326999445,-73.99836734729332,98
40.06367201335708,-73.94755197877451,82
40.018943590585025,-73.95621572065703,1
40.004938842937754,-73.94135053964361,96
40.09327367273931,-73.91420771911987,89
40.01294412038166,-73.96939053054456,4
40.07311229571598,-73.93373619766669,92
40.05650790552732,-73.90048793334726,37
40.01226724001129,-73.91138891395192,15
40.0022324225836,-73.91634895375222,13
40.013870273137634,-73.94023619104681,70
40.09746977774766,-73.96968119838068,100
40.0998854090995,-73.99065954595403,46
40.09184549606984,-73.94862070211103,39
40.090413819754936,-73.90984439768624,56
40.03128991702863,-73.9044211694549,16
40.088530981556325,-73.92374173173121,30
40.094636865740895,-73.93093685740097,31
40.00909889397912,-73.91941669523622,87
40.011691219645755,-73.96068633523807,100
40.02100139857784,-73.90173400936695,25
40.00982251474873,-73.91911500225851,55
40.045081980850554,-73.93200573782413,43
40.06744617882056,-73.90253301952598,89
40.07824549079898,-73.90384014460187,80
40.08743566706586,-73.9850855163861,2
40.068090004809186,-73.91102773602024,34
40.02576105179096,-73.95065816956014,68
40.0430800586568,-73.90334998861347,32
40.06727600010867,-73.98702066881722,45
40.03711687063757,-73.98308509131508,75
40.08999246179927,-73.99573185100785,90
40.03385973620645,-73.92043349502468,37
40.036078083829686,-73.95820400807476,49
40.05809387340665,-73.98109371039413,72
40.07106082360931,-73.90868848099608,54
40.03188704325751,-73.93138186815882,9
40.0900034176604,-73.9536899007519,99
40.052384266846516,-73.92719348556501,49
40.08050668978526,-73.97291475214087,85
40.06205576675453,-73.93238890769412,46
40.05341566966172,-73.96818435247546,9
40.0775484379277,-73.9915361939051,33
40.00468660806101,-73.9972693224288,97
40.02189035975952,-73.97019269274863,78
40.01136334937932,-73.90876331255619,96
40.09961868557144,-73.99952144176444,84
40.077269297152284,-73.984094242467,80
40.05207939017982,-73.97481622617404,48
40.06135188954624,-73.90256599126592,18
40.04105954559165,-73.97886049415686,78
40.04530454933375,-73.97541150691342,42
40.01431350908302,-73.96871159869728,15
40.02858155840482,-73.99460596327299,94
40.05926736967832,-73.97266906480334,6
40.09075328948565,-73.9366337238497,24
40.09179053447329,-73.98719402808116,42
40.09713171645203,-73.98028543279968,74
40.084535864626574,-73.90523140668436,81
40.05987472000534,-73.96848162002007,71
40.037371540004216,-73.9305034128563,23
40.09062647922608,-73.92144092513702,21
40.00306541162008,-73.92511253007581,44
40.00215948546133,-73.90606501281678,72
40.082665043516265,-73.91763965622387,38
40.01540874239258,-73.98294917038099,89
40.01126110489086,-73.94280435823626,89
40.04674107482718,-73.93897107960673,14
40.09319097012416,-73.9752323010371,55
40.084046378546,-73.95325843739334,56
40.04084655078133,-73.93812190687264,68
40.07442489714005,-73.91484615823701,57
40.0380063695502,-73.94351138572084,83
40.09017904433548,-73.97026351536485,83
40.07863330643724,-73.9058479679528,29
40.04654574109162,-73.93274821455937,51
40.06808391650924,-73.94841385214625,41
40.0629318489303,-73.95034644527516,91
40.005891538181245,-73.95787433471465,51
40.01601851530616,-73.93141993373263,70
40.05015281175131,-73.90715737151602,82
40.08577832117941,-73.9972740623989,86
40.00882516495148,-73.92579776040554,98
40.07631765437359,-73.97750705054771,82
40.04047572383302,-73.97914162391703,97
40.02696886752507,-73.96321468875767,9
40.07840597053715,-73.9990081453419,13
40.07010340222022,-73.97130613033669,5
40.04954012794769,-73.97225573518041,8
40.04914853655714,-73.92688907702119,50
40.04411501968898,-73.94065627075904,37
40.02355916786654,-73.99950442814568,43
40.0323554255658,-73.95888064071087,99
40.047746096191865,-73.92061825153077,54
40.08522577008553,-73.98508090838496,13
40.038066491839935,-73.93647012495501,83
40.03466756437841,-73.98245700010915,78
40.055017538709286,-73.98385605050497,42
40.008832911979695,-73.96476479341419,85
40.04226115613714,-73.92007772619631,21
40.072785099872284,-73.9889904339623,62
40.02259724892677,-73.97567796802052,73
40.04707116317599,-73.90102283875618,56
40.03246140214817,-73.9210004305373,81
40.02576364702721,-73.97483580862581,13
40.02455105572643,-73.94171294413877,77
40.018690533808964,-73.96121952510894,4
40.048069838713694,-73.98870086479572,82
40.0353016678587,-73.96122260079498,88
40.04341010416682,-73.96671502467676,87
40.053032817147326,-73.99144742278088,61
40.014596635037634,-73.98246681663773,97
40.0271391995533,-73.91247287292451,57
40.04279773668307,-73.96299622727683,84
40.00189160207871,-73.9302146168557,71
40.06040317533406,-73.9960400521627,22
40.00212680807887,-73.91232771970611,51
40.072095254781686,-73.9406299912774,12
40.040724528547486,-73.96567874044959,65
40.098389566492564,-73.94428661380043,93
40.04390924609589,-73.96300051599077,85
40.05678447532065,-73.99011032848522,16
40.02727374582058,-73.96386010513275,75
40.05204565579277,-73.97807175594049,90
40.06129912253215,-73.97223314945211,42
40.01579151847281,-73.94183108534769,43
40.06457550710479,-73.94375317820405,83
40.03106541746045,-73.90968459583031,88
40.03598274740654,-73.96597001200945,9
40.016680271876574,-73.95293207875683,52
40.09899542691019,-73.90821366130878,14
40.06165343576015,-73.95010133194921,21
40.00830738715211,-73.94777624460947,33
40.09700541967781,-73.99730539465669,96
40.02021806213696,-73.98418136588602,15
40.04015467632828,-73.96068832415723,83
40.07559699576449,-73.98020459260756,32
40.043681792407966,-73.91857539600262,2
40.03879983570536,-73.98653102715235,64
40.00403352724472,-73.99130457174148,4
40.09423123611308,-73.92852546150642,94
40.065381638846446,-73.90158773060834,69
40.059076592236224,-73.9223082967016,84
40.01788850239262,-73.9857968524249,30
40.09136915464259,-73.99513963001192,67
40.06385559794055,-73.98646417021895,78
40.033286126433374,-73.9976778235822,45
40.00022883145835,-73.99817382752772,86
40.05427809114997,-73.93291338723058,8
40.05669792478092,-73.94153319470236,76
40.09713713872368,-73.99908623103921,20
40.0170616576798,-73.90938011972403,88
40.04257848779074,-73.96329661727914,77
40.08972998366363,-73.9572319742093,54
40.087553538281256,-73.9875194599069,89
40.06936088547315,-73.94209877973266,85
40.00703152453867,-73.93440539243153,88
40.00701712571976,-73.95714915517743,74
40.072918777693495,-73.98959385254531,3
40.0281822832603,-73.96815394380192,87
40.09840895807449,-73.92711558148639,90
40.083707735590224,-73.9213463257327,26
40.08108112865486,-73.94783692972379,52
40.07657011542918,-73.96511561275108,88
40.08738710987987,-73.98116114297166,46
40.04433405545957,-73.97864327823375,31
40.095933806599206,-73.99899069263088,55
40.04865515288226,-73.92615030787574,47
40.030953349322765,-73.99037391927261,45
40.07713070713826,-73.96083765644038,81
40.08030589503792,-73.95236761568907,55
40.005008358084254,-73.96494816503349,82
40.07512802025866,-73.96853929812339,85
40.03615332213639,-73.98356430699283,15
40.093080852051415,-73.90166715904797,96
40.02212229771025,-73.917982211577,44
40.00865792192039,-73.96806532379638,79
40.02649293822031,-73.94116947617628,86
40.04424879849899,-73.94353155026708,41
40.08590554419636,-73.92246071454998,52
40.04288198111956,-73.95222226245926,46
40.00676703313839,-73.99149595153759,96
40.048041714194554,-73.9987736531559,59
40.08338059214009,-73.94089358377967,9
40.09290220797364,-73.9029943978744,65
40.08628748022641,-73.95193513756382,96
40.02849343832832,-73.98400071566479,23
40.013119752571676,-73.93305611633878,10
40.00660128167354,-73.91242247035449,7
40.08706949207911,-73.99451973669882,86
40.0876459297847,-73.91841126153865,3
40.02656558859089,-73.99746089725943,51
40.064268930928925,-73.9119359450868,86
40.04730230124965,-73.95050796313971,82
40.093723413352905,-73.97888053790524,15
40.04932526950933,-73.96275471281575,83
40.02258467607849,-73.99850786220651,63
40.06828949485462,-73.97576082925023,64
40.09181095829479,-73.94117580059013,83
40.00084095503258,-73.92982253614781,50
40.09213386238404,-73.95609227420047,96
40.05449791961238,-73.9903849704088,35
40.017535567885126,-73.98947263679004,54
40.03052728802445,-73.92807510838789,74
40.080754666186955,-73.95441757963107,11
40.04169299559235,-73.98818933453471,57
40.02655894928951,-73.92165530224953,82
40.081799180097505,-73.97578233559909,33
40.03173585071524,-73.95536428865178,23
40.090500934744846,-73.92114961594159,94
40.033749945136684,-73.96849376298394,51
40.06313815254881,-73.9520283589854,51
40.08477832138474,-73.95340943626628,83
40.048830448553844,-73.92436745188333,46
40.02413621932931,-73.91397029011608,53
40.03078547553508,-73.94723129942722,27
40.07820028132262,-73.94124682178219,40
40.011456341053496,-73.91696049273429,78
40.096822297495635,-73.95328577154142,62
40.047178508013296,-73.97286140475768,23
40.01186152418635,-73.9096267401815,24
40.00248124520972,-73.99399436916299,66
40.098243616999746,-73.92672483501353,19
40.09199589495232,-73.97022487912622,65
40.078956960008995,-73.90718272350396,65
40.08814363830719,-73.98896966421258,76
40.01606436355009,-73.94763751219196,62
40.01505424881284,-73.93388908967297,82
40.0077224637716,-73.93232937835825,33
40.06645261256916,-73.94289715097827,7
40.054927077615375,-73.96430290611883,80
40.08280305532137,-73.94253123178241,74
40.0232708227949,-73.92053848105512,51
40.00029990443062,-73.95912482644994,3
40.025267076998624,-73.96328552415811,66
40.095165051452675,-73.91766584920558,56
40.0347087743368,-73.99127542182374,6
40.07653978631638,-73.94391629510717,51
40.02693638307553,-73.98347039228317,25
40.020386060167894,-73.90601740901688,48
40.08027751217469,-73.93460654773595,49
40.017071070324306,-73.94636541354485,83
40.08155786844274,-73.9666848796756,18
40.06425739715223,-73.98748725227946,42
40.04230632833692,-73.92185304825281,100
40.04738387434508,-73.90845009381812,68
40.06834034655017,-73.98028480535402,27
40.01120464182966,-73.94584201760756,53
40.003601656020685,-73.91175570604847,73
40.03621091090757,-73.96533787568103,47
40.06155988112305,-73.96400712114206,81
40.05563454522086,-73.97272348300193,20
40.032801305414296,-73.91578204711095,95
40.029939456542714,-73.95698986141213,50
40.01303956239289,-73.90799953637799,98
40.05454865813969,-73.978323637264,10
40.001589929758005,-73.96062788658877,7
40.07380622986474,-73.90129085828909,17
40.08318891931966,-73.90444404706216,82
40.01737887277171,-73.98444714179193,20
40.039010252517286,-73.96219206393333,91
40.094350057569955,-73.98637043390825,98
40.02331379702604,-73.99675146606732,52
40.07447055211101,-73.97860770171573,74
40.06501734907163,-73.99528255912115,47
40.03643667982402,-73.90088238946383,47
40.07972325404036,-73.94898335378798,79
40.02785668599587,-73.9479893790073,70
40.017477969559515,-73.91802360789036,72
40.09230415873717,-73.90149031859471,48
40.04915913581573,-73.9146703155976,4
40.004148440741105,-73.99539882732586,39
40.06229343582235,-73.9672465562984,61
40.04686939517124,-73.97950621370842,25
40.03083500930466,-73.95553581322125,35
40.04366728742207,-73.92723248274875,49
40.08960198455438,-73.90796206027174,65
40.00131640331846,-73.99732982392528,86
40.08697005694815,-73.90743018927766,80
40.045163513790996,-73.90587136170497,79
40.040362980928855,-73.91832305843974,37
40.0923031272422,-73.99380319528217,51
40.05134869247418,-73.9762892616721,88
40.0621553587911,-73.98004001838298,8
40.02253985372025,-73.93040803375027,100
40.020353585115835,-73.93170464884787,95
40.05418389081656,-73.92055791319002,38
40.0681417855899,-73.92387846125995,69
40.07665138494653,-73.96876034896555,20
40.00845180382688,-73.99801406822978,9
40.07758753543636,-73.90142349524227,35
40.02839474088276,-73.99797666909785,72
40.03132276208074,-73.9217210288456,2
40.056041750197565,-73.95976562526664,34
40.02652163843467,-73.94934894026538,22
40.07798873570129,-73.9177763041417,1
40.024714572277766,-73.9490946455451,6
40.00355985693464,-73.91942707410227,12
40.06040350112676,-73.9836137456422,30
40.02010488220443,-73.94988675888095,69
40.040164217237226,-73.95051440500097,50
40.08335985230778,-73.90636780062019,22
40.04410265640672,-73.92479737100173,8
40.053062388161884,-73.94506302399924,11
40.08121400495278,-73.97618423660808,54
40.06436133204684,-73.98045150843666,27
40.05803840802964,-73.93272731971967,34
40.003930695801046,-73.97913274145206,50
40.081870130909756,-73.95135675178466,52
40.0323292441141,-73.93372666607111,40
40.08208524862491,-73.9434127358666,6
40.01113884944341,-73.94815437465941,94
40.03026614923822,-73.92201752889726,78
40.00242025765486,-73.98413315046744,43
40.00339245753679,-73.92892116662439,95
40.048838040912955,-73.94992917515785,61
40.00989703775694,-73.99563240490082,68
40.038714794205944,-73.97956339936687,35
40.0835444757515,-73.95701314412244,83
40.08145282888411,-73.93256759228068,28
40.03970668094968,-73.97974241357197,58
40.04338938774713,-73.92333404226363,78
40.09513871813571,-73.92293231704018,69
40.097829359511714,-73.91950632809126,13
40.05270386690605,-73.97893417463295,52
40.042377476364436,-73.99957717597468,90
40.0897618828369,-73.90667371790981,71
40.00268857787186,-73.99420513372328,32
40.02425274355993,-73.95369015384271,38
40.0444829771659,-73.93828447947179,48
40.04552818953457,-73.94267628791735,29
40.06015758603243,-73.981072752669,67
40.04192738551487,-73.90378917577156,43
40.04820362969965,-73.9622100338249,42
40.03774730830988,-73.97554609930131,34
40.01187853326645,-73.99673461618073,18
40.09465642098592,-73.95872567007369,18
40.08743968843549,-73.96343043160356,18
40.097362768940926,-73.9558405376112,13
40.07289394034787,-73.92377158366746,72
40.01018152759724,-73.94049366827757,83
40.0395969954556,-73.98171521256053,68
40.07072406292053,-73.97124543112851,43
40.06906005116324,-73.98866165156156,42
40.05162796285734,-73.97446065002909,71
40.01883858430296,-73.98246699812563,33
40.09189594738817,-73.90135065376656,18
40.04929388557197,-73.95597816316163,39
40.05938980326405,-73.98992217695604,94
40.0334319210245,-73.96914075996673,14
40.044591185962,-73.9610107961958,31
40.09380648189036,-73.91044263559499,25
40.0899380439366,-73.97753986478001,11
40.002835927552276,-73.97204233217768,28
40.08344240025387,-73.93073130149274,40
40.05077991907806,-73.90410939718977,78
40.03887361458791,-73.97885739838054,17
40.059468722621816,-73.93289524344627,73
40.03603116907636,-73.99788091129668,7
40.03157427938893,-73.95254417087554,22
40.0488579110571,-73.94586724194856,69
40.095248083812166,-73.91988691968332,50
40.02475041317961,-73.96705457725521,34
40.00501324561901,-73.94836587341028,1
40.05171794320077,-73.97748340561974,62
40.09320049482467,-73.93845159389079,45
40.056142470640864,-73.92732500400663,78
40.02893431481311,-73.99387670394228,13
40.061525086092566,-73.97548937772427,57
40.04915813467632,-73.91349975052384,60
40.090429837907244,-73.94242993211891,70
40.006898429927986,-73.90568696761983,2
40.08777216321616,-73.90467886857094,9
40.08435177338358,-73.99184992056298,72
40.06201101477698,-73.90387626103063,90
40.03896486605555,-73.9771599011434,80
40.01923962036168,-73.92884707604317,56
40.04859953960304,-73.97869958147379,14
40.07476844671691,-73.97414730098923,57
40.05837531258082,-73.93834971531483,94
40.06514038827453,-73.99387595829809,21
40.098597095287346,-73.97394409959708,62
40.07275942877681,-73.98175018905421,33
40.09818438154315,-73.9219850558023,75
40.04090872296044,-73.94464931471153,30
40.09656806617343,-73.95157022249575,56
40.07126783873738,-73.99596764626259,95
40.04025959566162,-73.92288634484848,28
40.00123775435306,-73.95249137476634,58
40.021366499255414,-73.97625157444287,51
40.05654661944749,-73.918701697259,5
40.00521880795908,-73.99914380024208,96
40.08721615857518,-73.96076439340621,45
40.01823645758824,-73.968782040816,78
40.04672904739066,-73.9372960278297,81
40.0847929050694,-73.90541582818602,30
40.08976917386686,-73.96209235206891,91
40.067746387037005,-73.96597046101549,3
40.083631930255024,-73.97150829829754,33
40.03136214716149,-73.924763066743,76
40.07068859187418,-73.96492833008564,14
40.070532781148614,-73.96501473499892,3
40.0794449847082,-73.90159131805385,52
40.005734476989886,-73.97775329704473,32
40.063395882986605,-73.98656462255633,88
40.05449217160501,-73.91074541215677,28
40.05771643446492,-73.9606823297104,100
40.02208164585408,-73.98022133756803,64
40.03905539175343,-73.9081260619925,48
40.07831368195096,-73.97055047872858,26
40.01797809888595,-73.95033618415397,67
40.03920050507361,-73.97429400503505,76
40.01147958463992,-73.99568796470172,26
40.04685474871977,-73.9558616397673,22
40.07006435918918,-73.92963169862458,53
40.09946893844375,-73.98534130388218,95
40.036511164831744,-73.96943072681255,19
40.03245681902676,-73.91522258448784,18
40.09583801976131,-73.99120502472888,21
40.00998543355455,-73.94790842282553,35
40.07905856284058,-73.90386910269122,76
40.07045279257336,-73.91328951901181,34
40.069954020050076,-73.92606743608434,40
40.00645010179927,-73.91714085463691,43
40.02032221073925,-73.98276012757185,43
40.08503064846148,-73.9065282553871,15
40.038194532578764,-73.96715174330126,65
40.07494050208547,-73.99086213985548,2
40.081815259649,-73.9046584702731,56
40.03626570555762,-73.91789121504517,26
40.02641329086951,-73.9041353337693,20
40.090672918191984,-73.9607196429887,82
40.02088377093946,-73.99268114913654,79
40.00099150919279,-73.91494090652934,95
40.099809141076214,-73.93881096496592,81
40.03001470221877,-73.95532977244386,51
40.0319194892983,-73.96816477903158,81
40.014904962020395,-73.97952433540435,19
40.04440020475831,-73.93854783192246,92
40.095913699862066,-73.97140614654909,65
40.014933584352306,-73.95125531077775,37
40.07711105676034,-73.96555551122432,5
40.06475848669455,-73.96899755780193,49
40.03403784493546,-73.99685470228677,40
40.03385028393178,-73.9399152852225,50
40.052495199804696,-73.90570311292603,56
40.0118187614738,-73.91942010465473,94
40.00506198007773,-73.99993523918778,65
40.09203830956403,-73.90027412597681,59
40.06791653864557,-73.97171940212336,17
40.012169382761705,-73.98147124789975,24
40.05052274438475,-73.95377372331114,18
40.06249579830116,-73.92923820466993,5
40.06531997689502,-73.99272120133496,16
40.07069967238819,-73.9111213886424,41
40.04125150745413,-73.94429144446234,78
40.0002701409434,-73.91689418713767,56
40.031132367405846,-73.94529881085536,16
40.05322494086401,-73.90942644179094,83
40.042260953047695,-73.91661555629341,47
40.01284085724206,-73.94511952919113,24
40.00600968918517,-73.97383906016447,17
40.006183006066884,-73.95830448013072,27
40.012701350630394,-73.98268361171976,33
40.01670027587968,-73.95219506048414,16
40.0421343457673,-73.91243632085641,23
40.027853345514316,-73.91189476796313,70
40.05212719606102,-73.95618389536935,100
40.083768918417334,-73.90026039166729,55
40.06097184215416,-73.99790438430864,59
40.097900321845344,-73.90937108524304,63
40.01055147712667,-73.90938623078867,59
40.06202132614216,-73.98296979327156,22
40.04406729060251,-73.97968522361809,72
40.049497841536066,-73.90356291250443,78
40.0441815107193,-73.90478620551617,16
40.044456824100244,-73.91706730059359,99
40.06497654350258,-73.97338218763629,39
40.043342685507874,-73.98056066772548,81
40.07292935652923,-73.93261875378177,24
40.0129623632286,-73.91560795608054,9
40.06047113451887,-73.95676473532289,55
40.00226708967081,-73.97776262516051,16
40.02128454707869,-73.93912915361643,74
40.09043761371975,-73.9050416154244,42
40.020159569130264,-73.96081497438242,74
40.03554181811871,-73.97068833361757,50
40.0580611140222,-73.92047951984749,28
40.045279089715265,-73.9148656233977,91
40.063379111795705,-73.94626980220175,5
40.09224600567998,-73.91455150187633,1
40.01134606332759,-73.98720467650395,91
40.03761085134854,-73.978823370068,3
40.06553594218904,-73.97535813560874,74
40.02050731458818,-73.91711110385289,64
40.0914634245557,-73.92931523199663,55
40.03476036556047,-73.9002580106578,10
40.07201760314903,-73.96652318748157,63
40.05563154443146,-73.96989751885611,82
40.051896762263226,-73.93624031845984,47
40.07814496712328,-73.93781133575514,50
40.00974843147496,-73.91183831603142,89
40.07806776105849,-73.99528151644252,62
40.07097718534079,-73.93075053481314,58
40.04151414682877,-73.91695154423745,69
40.06423187068751,-73.94045391577656,63
40.088732943847596,-73.99482237118511,66
40.041015017257116,-73.95610114572882,73
40.05218865224256,-73.90890770347816,93
40.040483366578734,-73.99328888845551,80
40.04225328421292,-73.98460659667404,93
40.073123401647074,-73.93576731201715,14
40.03199773531508,-73.91765538318191,15
40.02518700728651,-73.92521638156832,29
40.07091773082545,-73.980696736975,60
40.0388141500405,-73.90467283997111,76
40.07523427807478,-73.93817307999198,77
40.006069161147664,-73.92789808117297,84
40.03089373523893,-73.93056358763518,85
40.096644964308005,-73.95169655081017,86
40.06435733539913,-73.9126400972025,2
40.064720450982705,-73.93983465801855,8
40.02837295154724,-73.97287889981486,5
40.046796009446105,-73.95244537956057,72
40.00228029585424,-73.96424452446708,41
40.03230958157959,-73.96903652873713,95
40.0451938407341,-73.96767654733567,69
40.042476204067746,-73.97506533003902,32
40.08947400351205,-73.97984256662316,44
40.005449431679956,-73.90916192205239,51
40.044996374549676,-73.96469571856078,34
40.04729182825622,-73.91497909716777,74
40.07397014015717,-73.9230237500392,8
40.07971139735911,-73.98063575333805,40
40.045505005644884,-73.93843139244947,58
40.055143585958604,-73.93667473083978,23
40.01533834589672,-73.95389734151995,46
40.07218797182227,-73.98685425764864,27
40.090786028361784,-73.9767036686692,74
40.00592152695312,-73.91011542560832,81
40.097807655375014,-73.90667263833095,33
40.05003145507352,-73.91628653135365,70
40.068677126391314,-73.99842712065907,43
40.03269826663487,-73.97044336694758,93
40.03488262292505,-73.97507976457277,88
40.03993518079513,-73.96104703781532,80
40.059608826228086,-73.9110040376335,27
40.04044270072852,-73.96964178657932,17
40.05177359766315,-73.92917732375868,56
40.00986532000565,-73.99320090771896,49
40.06139727589518,-73.95389350741111,34
40.05281030271579,-73.99096613836745,52
40.01208106746274,-73.96142649673426,17
40.05458670648549,-73.921835813106,35
40.039767313698135,-73.90057007859697,34
40.06679931096621,-73.90845166359236,12
40.02439040823495,-73.94350087459775,11
40.01263869712416,-73.92726050345864,89
40.06657411739023,-73.9331315163703,44
40.043046220022894,-73.95685864949216,36
40.07795037878199,-73.93993489868177,26
40.00229520099355,-73.97202728371163,2
40.09789641726921,-73.97644212875412,57
40.04609347989089,-73.91815819258503,94
40.09244842516734,-73.92931363578585,93
40.01172248561878,-73.99761176586038,79
40.03185942523577,-73.90183191928513,65
40.01502046270818,-73.97166639058653,90
40.02919183342211,-73.97946704952709,78
40.01592360434181,-73.90636000229345,72
40.02359636096086,-73.97835899381508,34
40.08732013522957,-73.93076890711205,54
40.057968055012516,-73.93716950761119,85
40.01096226645333,-73.98977127340005,78
40.017715052532814,-73.91355096676409,25
40.05518759041507,-73.93452647986412,28
40.0599993568247,-73.97056588936883,82
40.00833076636163,-73.92812036064727,54
40.09528947520629,-73.98663661941305,75
40.06895704788312,-73.99401800570148,56
40.0973664393053,-73.99549223813467,5
40.04321108926369,-73.99155240619103,90
40.09331762464685,-73.95005306153578,51
40.09139039113129,-73.96602438736818,96
40.08826392037264,-73.94850868618738,31
40.04495633943041,-73.98911839976418,1
